id	course	module	instance	section	idnumber	added	score	indent	visible	visibleoncoursepage	visibleold	groupmode	groupingid	completion	completiongradeitemnumber	completionview	completionexpected	showdescription	availability	deletioninprogress
892	32	24	629	154		1663846544	0	0	1	1	1	0	0	1	NULL	0	0	0	NULL	0
893	32	24	630	154		1663846584	0	0	1	1	1	0	0	1	NULL	0	0	0	NULL	0
894	32	24	631	154		1663846634	0	0	1	1	1	0	0	1	NULL	0	0	0	NULL	0
895	32	24	632	154		1663846678	0	0	1	1	1	0	0	1	NULL	0	0	0	NULL	0
896	32	24	633	154		1663846741	0	0	1	1	1	0	0	1	NULL	0	0	0	NULL	0
897	32	24	634	154		1663846784	0	0	1	1	1	0	0	1	NULL	0	0	0	NULL	0
898	32	24	635	154		1663846826	0	0	1	1	1	0	0	1	NULL	0	0	0	NULL	0
899	32	24	636	154		1663846870	0	0	1	1	1	0	0	1	NULL	0	0	0	NULL	0
900	32	24	637	154		1663846920	0	0	1	1	1	0	0	1	NULL	0	0	0	NULL	0
901	32	24	638	155		1663894785	0	0	1	1	1	0	0	1	NULL	0	0	0	NULL	0
902	32	24	639	155		1663894867	0	0	1	1	1	0	0	1	NULL	0	0	0	NULL	0
903	32	24	640	155		1663894915	0	0	1	1	1	0	0	1	NULL	0	0	0	NULL	0
904	32	24	641	155		1663894986	0	0	1	1	1	0	0	1	NULL	0	0	0	NULL	0
905	32	24	642	155		1663895056	0	0	1	1	1	0	0	1	NULL	0	0	0	NULL	0
906	32	24	643	155		1663895187	0	0	1	1	1	0	0	1	NULL	0	0	0	NULL	0
907	32	24	644	155		1663895238	0	0	1	1	1	0	0	1	NULL	0	0	0	NULL	0
908	32	24	645	155		1663895285	0	0	1	1	1	0	0	1	NULL	0	0	0	NULL	0
909	32	24	646	155		1663895336	0	0	1	1	1	0	0	1	NULL	0	0	0	NULL	0
910	32	24	647	155		1663895390	0	0	1	1	1	0	0	1	NULL	0	0	0	NULL	0
911	32	24	648	155		1663895436	0	0	1	1	1	0	0	1	NULL	0	0	0	NULL	0
912	32	24	649	155		1663895487	0	0	1	1	1	0	0	1	NULL	0	0	0	NULL	0
913	32	24	650	155		1663895538	0	0	1	1	1	0	0	1	NULL	0	0	0	NULL	0
914	32	24	651	155		1663895583	0	0	1	1	1	0	0	1	NULL	0	0	0	NULL	0
915	32	24	652	155		1663895634	0	0	1	1	1	0	0	1	NULL	0	0	0	NULL	0
916	32	24	653	155		1663895677	0	0	1	1	1	0	0	1	NULL	0	0	0	NULL	0
917	32	24	654	155		1663895729	0	0	1	1	1	0	0	1	NULL	0	0	0	NULL	0
918	32	24	655	155		1663895780	0	0	1	1	1	0	0	1	NULL	0	0	0	NULL	0
919	32	24	656	155		1663895827	0	0	1	1	1	0	0	1	NULL	0	0	0	NULL	0
920	32	24	657	155		1663895882	0	0	1	1	1	0	0	1	NULL	0	0	0	NULL	0
921	32	24	658	155		1663895928	0	0	1	1	1	0	0	1	NULL	0	0	0	NULL	0
922	32	24	659	155		1663895983	0	0	1	1	1	0	0	1	NULL	0	0	0	NULL	0
923	32	24	660	155		1663896037	0	0	1	1	1	0	0	1	NULL	0	0	0	NULL	0
924	32	24	661	155		1663896096	0	0	1	1	1	0	0	1	NULL	0	0	0	NULL	0
925	32	24	662	155		1663897993	0	0	1	1	1	0	0	1	NULL	0	0	0	NULL	0
926	32	24	663	155		1663898038	0	0	1	1	1	0	0	1	NULL	0	0	0	NULL	0
927	32	24	664	155		1663898080	0	0	1	1	1	0	0	1	NULL	0	0	0	NULL	0
928	32	24	665	155		1663898124	0	0	1	1	1	0	0	1	NULL	0	0	0	NULL	0
929	32	24	666	155		1663898294	0	0	1	1	1	0	0	1	NULL	0	0	0	NULL	0
930	32	24	667	155		1663898338	0	0	1	1	1	0	0	1	NULL	0	0	0	NULL	0
931	32	24	668	155		1663898383	0	0	1	1	1	0	0	1	NULL	0	0	0	NULL	0
932	32	24	669	155		1663898385	0	0	1	1	1	0	0	1	NULL	0	0	0	NULL	0
933	32	24	670	155		1663898502	0	0	1	1	1	0	0	1	NULL	0	0	0	NULL	0
934	32	24	671	155		1663898550	0	0	1	1	1	0	0	1	NULL	0	0	0	NULL	0
935	32	24	672	155		1663898595	0	0	1	1	1	0	0	1	NULL	0	0	0	NULL	0
936	32	24	673	155		1663898642	0	0	1	1	1	0	0	1	NULL	0	0	0	NULL	0
937	32	24	674	155		1663898708	0	0	1	1	1	0	0	1	NULL	0	0	0	NULL	0
938	87	9	88	441	NULL	1665824591	0	0	1	1	1	0	0	0	NULL	0	0	0	NULL	0
939	88	9	89	446	NULL	1665824648	0	0	1	1	1	0	0	0	NULL	0	0	0	NULL	0
940	87	18	83	442		1665825241	0	0	1	1	1	0	0	1	NULL	0	0	0	NULL	1
941	87	18	84	443		1665825492	0	0	1	1	1	0	0	1	NULL	0	0	0	NULL	1
942	88	18	85	447		1665827139	0	0	1	1	1	0	0	1	NULL	0	0	0	NULL	0
943	88	18	86	448		1665827489	0	0	1	1	1	0	0	1	NULL	0	0	0	NULL	0
944	87	18	87	442		1665827825	0	0	1	1	1	0	0	1	NULL	0	0	0	NULL	0
945	87	18	88	443		1665828092	0	0	1	1	1	0	0	1	NULL	0	0	0	NULL	0
