id,h5pactivityid,userid,timecreated,timemodified,attempt,rawscore,maxscore,scaled,duration,completion,success
5051,19,39693,1658927147,1658927147,1,9,9,1.00000,60,1,1
5052,33,39693,1658927253,1658927253,1,8,8,1.00000,91,1,1
5053,34,39693,1658927364,1658927364,1,7,7,1.00000,86,1,1
5054,35,39693,1658927514,1658927514,1,8,10,0.80000,124,1,0
5055,1,37847,1658929288,1658929288,1,5,5,1.00000,32,1,1
5056,1,37847,1658929323,1658929323,2,5,5,1.00000,9,1,1
5057,2,37847,1658929384,1658929384,1,5,5,1.00000,25,1,1
5058,3,37847,1658929445,1658929445,1,6,6,1.00000,39,1,1
5059,29,38955,1658929854,1658929854,1,4,9,0.44444,43,1,0
5060,14,37847,1658930057,1658930057,1,5,5,1.00000,33,1,1
5061,15,37847,1658930101,1658930101,1,5,5,1.00000,24,1,1
5062,1,41108,1658930250,1658930250,2,5,5,1.00000,18,1,1
5063,29,38955,1658930416,1658930416,2,5,9,0.55556,47,1,0
5064,29,38955,1658930440,1658930440,3,6,9,0.66667,72,1,0
5065,29,38955,1658930472,1658930472,4,2,9,0.22222,104,1,0
5066,29,38955,1658930491,1658930491,5,3,9,0.33333,123,1,0
5067,29,38955,1658930517,1658930517,6,3,9,0.33333,148,1,0
5068,32,40497,1658931135,1658931135,1,5,7,0.71429,43,1,0
5069,53,40618,1658931169,1658931169,1,26,33,0.78788,328,1,0
5070,1,36283,1658932373,1658932373,1,5,5,1.00000,18,1,1
5071,53,43596,1658932680,1658932680,1,32,33,0.96970,172,1,0
5072,53,43681,1658933217,1658933217,1,22,33,0.66667,285,1,0
5073,1,34842,1658934939,1658934939,1,5,5,1.00000,18,1,1
5074,1,41317,1658935415,1658935415,1,5,5,1.00000,107,1,1
5075,2,41317,1658935510,1658935510,1,5,5,1.00000,65,1,1
5076,1,35569,1658936590,1658936590,2,5,5,1.00000,22,1,1
5077,53,33750,1658936704,1658936704,1,28,33,0.84848,227,1,0
5078,1,43984,1658937108,1658937108,1,5,5,1.00000,27,1,1
5079,1,44142,1658937136,1658937136,1,5,5,1.00000,35,1,1
5080,53,36655,1658937184,1658937184,1,29,33,0.87879,223,1,0
5081,53,44142,1658938277,1658938277,1,33,33,1.00000,650,1,1
5082,53,44313,1658940219,1658940219,1,32,33,0.96970,142,1,0
5083,53,37701,1658940696,1658940696,1,33,33,1.00000,158,1,1
5084,53,44130,1658941781,1658941781,1,32,33,0.96970,251,1,0
5085,1,44154,1658944899,1658944899,1,5,5,1.00000,19,1,1
5086,2,44154,1658944947,1658944947,1,5,5,1.00000,16,1,1
5087,3,44154,1658945018,1658945018,1,6,6,1.00000,34,1,1
5088,14,44154,1658945163,1658945163,1,5,5,1.00000,24,1,1
5089,15,44154,1658945200,1658945200,1,5,5,1.00000,21,1,1
5090,29,44154,1658945321,1658945321,1,9,9,1.00000,44,1,1
5091,31,44154,1658945491,1658945491,1,6,6,1.00000,19,1,1
5092,32,44154,1658945532,1658945532,1,7,7,1.00000,26,1,1
5093,33,44154,1658945847,1658945847,1,8,8,1.00000,43,1,1
5094,1,44472,1658969187,1658969187,1,5,5,1.00000,25,1,1
5095,1,38080,1658984394,1658984394,2,5,5,1.00000,33,1,1
5096,1,43904,1658998619,1658998619,1,5,5,1.00000,21,1,1
5097,53,43417,1659001918,1659001918,1,26,33,0.78788,1284,1,0
5098,1,40964,1659002664,1659002664,1,5,5,1.00000,42,1,1
5099,2,40964,1659002783,1659002783,1,5,5,1.00000,77,1,1
5100,14,40964,1659002952,1659002952,1,5,5,1.00000,58,1,1
5101,15,40964,1659003143,1659003143,1,5,5,1.00000,44,1,1
5102,16,40964,1659003204,1659003204,1,6,6,1.00000,44,1,1
5103,20,40964,1659003266,1659003266,1,2,4,0.50000,45,1,0
5104,22,40964,1659003356,1659003356,1,6,6,1.00000,55,1,1
5105,23,40964,1659003593,1659003593,1,4,4,1.00000,37,1,1
5106,24,40964,1659003725,1659003725,1,5,5,1.00000,58,1,1
5107,25,40964,1659004333,1659004333,1,9,9,1.00000,90,1,1
5108,27,40964,1659004541,1659004541,1,8,8,1.00000,85,1,1
5109,53,40964,1659005439,1659005439,1,32,33,0.96970,766,1,0
5110,53,44199,1659006773,1659006773,1,30,33,0.90909,181,1,0
5111,53,44199,1659007118,1659007118,2,33,33,1.00000,110,1,1
5112,53,33527,1659009490,1659009491,1,21,33,0.63636,342,1,0
5113,1,45446,1659009541,1659009541,1,3,5,0.60000,68,1,0
5114,2,45446,1659009736,1659009736,1,5,5,1.00000,145,1,1
5115,3,45446,1659009843,1659009843,1,1,6,0.16667,94,1,0
5116,3,45446,1659009898,1659009898,2,6,6,1.00000,148,1,1
5117,20,39693,1659009908,1659009908,1,4,4,1.00000,32,1,1
5118,21,39693,1659009971,1659009971,1,4,4,1.00000,39,1,1
5119,22,39693,1659010032,1659010032,1,6,6,1.00000,46,1,1
5120,36,39693,1659010175,1659010175,1,8,8,1.00000,128,1,1
5121,53,36368,1659010298,1659010299,1,33,33,1.00000,191,1,1
5122,53,45514,1659013029,1659013030,1,33,33,1.00000,313,1,1
5123,53,45443,1659013333,1659013333,1,25,33,0.75758,254,1,0
5124,53,45443,1659013525,1659013525,2,29,33,0.87879,445,1,0
5125,31,37847,1659014878,1659014878,1,6,6,1.00000,49,1,1
5126,32,37847,1659015061,1659015061,1,7,7,1.00000,136,1,1
5127,49,33443,1659016837,1659016837,1,8,8,1.00000,27,1,1
5128,1,45597,1659016862,1659016862,1,5,5,1.00000,35,1,1
5129,53,45597,1659017204,1659017204,1,21,33,0.63636,235,1,0
5130,1,45747,1659021080,1659021080,1,5,5,1.00000,19,1,1
5131,3,45443,1659022437,1659022437,1,6,6,1.00000,25,1,1
5132,1,45823,1659023042,1659023042,1,5,5,1.00000,27,1,1
5133,53,37434,1659025567,1659025567,2,33,33,1.00000,195,1,1
5134,53,45863,1659026050,1659026051,1,28,33,0.84848,249,1,0
5135,2,34858,1659027287,1659027287,1,5,5,1.00000,24,1,1
5136,29,45972,1659031496,1659031496,1,0,9,0.00000,15,1,0
5137,29,45972,1659031552,1659031552,2,9,9,1.00000,71,1,1
5138,29,45972,1659031676,1659031676,3,9,9,1.00000,33,1,1
5139,1,31892,1659071750,1659071750,1,5,5,1.00000,46,1,1
5140,2,31892,1659071844,1659071844,1,5,5,1.00000,66,1,1
5141,3,31892,1659071962,1659071962,1,6,6,1.00000,79,1,1
5142,14,31892,1659072543,1659072543,1,5,5,1.00000,51,1,1
5143,1,43386,1659095434,1659095434,1,5,5,1.00000,35,1,1
5144,2,43386,1659095483,1659095483,1,5,5,1.00000,32,1,1
5145,3,43386,1659095538,1659095538,1,6,6,1.00000,41,1,1
5146,15,43386,1659096891,1659096891,1,5,5,1.00000,78,1,1
5147,16,43386,1659096959,1659096959,1,6,6,1.00000,36,1,1
5148,2,34828,1659100402,1659100402,1,3,5,0.60000,14,1,0
5149,1,45584,1659101193,1659101193,1,5,5,1.00000,41,1,1
5150,2,45584,1659101268,1659101268,1,5,5,1.00000,44,1,1
5151,3,45584,1659101349,1659101349,1,6,6,1.00000,67,1,1
5152,1,44192,1659102013,1659102013,1,5,5,1.00000,18,1,1
5153,2,44192,1659102116,1659102116,1,5,5,1.00000,17,1,1
5154,14,45584,1659103235,1659103235,1,5,5,1.00000,68,1,1
5155,15,45584,1659103288,1659103288,1,4,5,0.80000,39,1,0
5156,15,45584,1659103322,1659103322,2,5,5,1.00000,73,1,1
5157,1,46539,1659109856,1659109856,1,5,5,1.00000,20,1,1
5158,2,46539,1659109894,1659109894,1,5,5,1.00000,18,1,1
5159,3,46539,1659109931,1659109931,1,6,6,1.00000,19,1,1
5160,1,37425,1659110283,1659110283,1,5,5,1.00000,53,1,1
5161,2,37425,1659110332,1659110332,1,5,5,1.00000,32,1,1
5162,3,37425,1659110386,1659110386,1,6,6,1.00000,40,1,1
5163,14,46539,1659110430,1659110430,1,5,5,1.00000,70,1,1
5164,14,37425,1659110458,1659110458,1,5,5,1.00000,35,1,1
5165,15,37425,1659110505,1659110505,1,5,5,1.00000,36,1,1
5166,16,37425,1659110577,1659110577,1,6,6,1.00000,43,1,1
5167,17,37425,1659110628,1659110628,1,4,4,1.00000,30,1,1
5168,18,37425,1659110664,1659110664,1,4,4,1.00000,17,1,1
5169,19,37425,1659110740,1659110740,1,9,9,1.00000,57,1,1
5170,29,46539,1659110788,1659110788,1,9,9,1.00000,62,1,1
5171,30,46539,1659110844,1659110844,1,8,8,1.00000,37,1,1
5172,25,37425,1659110851,1659110851,1,9,9,1.00000,48,1,1
5173,28,37425,1659110970,1659110970,1,8,8,1.00000,103,1,1
5174,32,46539,1659111314,1659111314,1,7,7,1.00000,25,1,1
5175,1,40328,1659113761,1659113761,1,5,5,1.00000,15,1,1
5176,2,40328,1659113875,1659113875,1,5,5,1.00000,61,1,1
5177,3,40328,1659113916,1659113916,1,6,6,1.00000,26,1,1
5178,14,40328,1659114323,1659114324,1,5,5,1.00000,14,1,1
5179,15,40328,1659114352,1659114352,1,5,5,1.00000,14,1,1
5180,16,40328,1659114403,1659114403,1,6,6,1.00000,32,1,1
5181,1,44315,1659153218,1659153218,1,5,5,1.00000,23,1,1
5182,1,44315,1659153254,1659153254,2,5,5,1.00000,12,1,1
5183,2,44315,1659153399,1659153399,1,3,5,0.60000,30,1,0
5184,2,44315,1659153426,1659153426,2,5,5,1.00000,57,1,1
5185,3,44315,1659153472,1659153472,1,4,6,0.66667,28,1,0
5186,3,44315,1659153493,1659153493,2,6,6,1.00000,49,1,1
5187,14,44315,1659153677,1659153677,1,3,5,0.60000,25,1,0
5188,14,44315,1659153695,1659153695,2,5,5,1.00000,44,1,1
5189,29,44315,1659153839,1659153839,1,9,9,1.00000,47,1,1
5190,30,44315,1659153891,1659153891,1,8,8,1.00000,34,1,1
5191,31,44315,1659154015,1659154015,1,6,6,1.00000,51,1,1
5192,1,35260,1659154277,1659154277,1,5,5,1.00000,20,1,1
5193,2,35260,1659154420,1659154420,1,0,5,0.00000,13,1,0
5194,2,35260,1659154436,1659154437,2,5,5,1.00000,29,1,1
5195,1,37894,1659171391,1659171391,1,5,5,1.00000,18,1,1
5196,2,37894,1659171434,1659171434,1,5,5,1.00000,21,1,1
5197,3,37894,1659171468,1659171468,1,6,6,1.00000,18,1,1
5198,1,36175,1659171727,1659171727,1,5,5,1.00000,68,1,1
5199,14,37894,1659171887,1659171887,1,5,5,1.00000,23,1,1
5200,15,37894,1659171957,1659171957,1,5,5,1.00000,20,1,1
5201,16,37894,1659171997,1659171997,1,6,6,1.00000,21,1,1
5202,17,37894,1659172187,1659172187,1,4,4,1.00000,23,1,1
5203,18,37894,1659172242,1659172242,1,4,4,1.00000,18,1,1
5204,19,37894,1659172285,1659172285,1,9,9,1.00000,28,1,1
5205,20,37894,1659172399,1659172399,1,4,4,1.00000,13,1,1
5206,21,37894,1659172425,1659172425,1,4,4,1.00000,11,1,1
5207,22,37894,1659172486,1659172486,1,6,6,1.00000,19,1,1
5208,23,37894,1659172613,1659172613,1,4,4,1.00000,16,1,1
5209,24,37894,1659172647,1659172647,1,5,5,1.00000,21,1,1
5210,25,37894,1659173111,1659173111,1,9,9,1.00000,37,1,1
5211,26,37894,1659173149,1659173149,1,9,9,1.00000,22,1,1
5212,27,37894,1659173192,1659173192,1,6,8,0.75000,22,1,0
5213,27,37894,1659173213,1659173213,2,8,8,1.00000,43,1,1
5214,1,36803,1659173229,1659173229,1,5,5,1.00000,19,1,1
5215,29,37894,1659174001,1659174001,1,0,9,0.00000,25,1,0
5216,29,37894,1659174006,1659174006,2,0,9,0.00000,31,1,0
5217,3,34842,1659178935,1659178935,1,4,6,0.66667,24,1,0
5218,23,39693,1659185260,1659185260,1,4,4,1.00000,21,1,1
5219,24,39693,1659185299,1659185299,1,5,5,1.00000,22,1,1
5220,37,39693,1659185354,1659185354,1,8,8,1.00000,25,1,1
5221,1,39482,1659192866,1659192866,1,5,5,1.00000,17,1,1
5222,2,39482,1659192916,1659192916,1,5,5,1.00000,19,1,1
5223,3,39482,1659192968,1659192968,1,6,6,1.00000,18,1,1
5224,14,39482,1659193046,1659193046,1,5,5,1.00000,27,1,1
5225,29,39482,1659193122,1659193122,1,5,9,0.55556,37,1,0
5226,29,39482,1659193181,1659193181,2,7,9,0.77778,96,1,0
5227,29,39482,1659193219,1659193219,3,9,9,1.00000,134,1,1
5228,1,45534,1659195372,1659195372,1,5,5,1.00000,14,1,1
5229,1,39696,1659246912,1659246912,1,5,5,1.00000,24,1,1
5230,1,42929,1659247116,1659247116,1,5,5,1.00000,68,1,1
5231,2,42929,1659247282,1659247282,1,5,5,1.00000,65,1,1
5232,3,42929,1659247431,1659247431,1,6,6,1.00000,127,1,1
5233,1,37949,1659247668,1659247668,1,5,5,1.00000,25,1,1
5234,1,47134,1659249421,1659249421,1,5,5,1.00000,15,1,1
5235,2,47134,1659249467,1659249467,1,5,5,1.00000,24,1,1
5236,3,47134,1659249499,1659249499,1,6,6,1.00000,16,1,1
5237,14,47134,1659249731,1659249731,1,5,5,1.00000,95,1,1
5238,1,47176,1659256173,1659256173,1,5,5,1.00000,28,1,1
5239,1,38259,1659259776,1659259776,1,3,5,0.60000,52,1,0
5240,2,47176,1659259865,1659259865,1,5,5,1.00000,21,1,1
5241,3,47176,1659260736,1659260736,1,6,6,1.00000,21,1,1
5242,1,47201,1659261929,1659261929,1,5,5,1.00000,51,1,1
5243,2,47201,1659261985,1659261985,1,5,5,1.00000,31,1,1
5244,14,47199,1659262088,1659262088,1,3,5,0.60000,29,1,0
5245,15,47199,1659262143,1659262143,1,5,5,1.00000,30,1,1
5246,1,32320,1659264250,1659264250,1,5,5,1.00000,44,1,1
5247,2,32320,1659264300,1659264300,1,3,5,0.60000,29,1,0
5248,2,32320,1659264313,1659264313,2,5,5,1.00000,42,1,1
5249,1,46795,1659268157,1659268157,1,5,5,1.00000,20,1,1
5250,2,46795,1659268212,1659268212,1,5,5,1.00000,20,1,1
5251,3,46795,1659268246,1659268246,1,6,6,1.00000,18,1,1
5252,2,37949,1659268594,1659268594,1,5,5,1.00000,198,1,1
5253,1,37949,1659269290,1659269290,2,5,5,1.00000,28,1,1
5254,1,44304,1659271745,1659271745,1,5,5,1.00000,74,1,1
5255,14,47284,1659276673,1659276673,1,5,5,1.00000,15,1,1
5256,1,45781,1659278484,1659278484,1,0,5,0.00000,17,1,0
5257,1,45781,1659278487,1659278487,2,0,5,0.00000,20,1,0
5258,1,37580,1659278564,1659278564,1,5,5,1.00000,18,1,1
5259,50,9189,1659278899,1659278899,1,29,33,0.87879,174,1,0
5260,1,34858,1659280722,1659280722,1,5,5,1.00000,25,1,1
5261,29,37535,1659286253,1659286253,1,9,9,1.00000,45,1,1
5262,29,35392,1659289356,1659289356,1,9,9,1.00000,33,1,1
5263,1,37535,1659291986,1659291986,1,5,5,1.00000,15,1,1
5264,15,37535,1659292777,1659292777,1,5,5,1.00000,15,1,1
5265,1,39658,1659353258,1659353258,1,5,5,1.00000,26,1,1
5266,2,39658,1659353315,1659353315,1,3,5,0.60000,33,1,0
5267,2,39658,1659353325,1659353325,2,5,5,1.00000,44,1,1
5268,14,34840,1659353816,1659353816,1,5,5,1.00000,20,1,1
5269,1,41636,1659363706,1659363706,1,5,5,1.00000,23,1,1
5270,1,34481,1659413114,1659413114,1,5,5,1.00000,18,1,1
5271,29,38437,1659431126,1659431126,1,9,9,1.00000,286,1,1
5272,17,43386,1659432381,1659432381,1,4,4,1.00000,73,1,1
5273,18,43386,1659432495,1659432495,1,4,4,1.00000,98,1,1
5274,19,43386,1659432583,1659432583,1,9,9,1.00000,76,1,1
5275,25,39693,1659444827,1659444827,1,9,9,1.00000,69,1,1
5276,38,39693,1659445011,1659445011,1,8,10,0.80000,146,1,0
5277,39,39693,1659445149,1659445149,1,8,8,1.00000,107,1,1
5278,1,47713,1659451900,1659451900,1,5,5,1.00000,21,1,1
5279,16,46795,1659462906,1659462906,1,6,6,1.00000,21,1,1
5280,17,46795,1659462945,1659462945,1,4,4,1.00000,21,1,1
5281,18,46795,1659462980,1659462980,1,4,4,1.00000,15,1,1
5282,19,46795,1659463068,1659463068,1,9,9,1.00000,30,1,1
5283,20,46795,1659463113,1659463113,1,4,4,1.00000,24,1,1
5284,21,46795,1659463146,1659463146,1,4,4,1.00000,16,1,1
5285,22,46795,1659463179,1659463179,1,6,6,1.00000,19,1,1
5286,1,47492,1659493115,1659493115,1,5,5,1.00000,21,1,1
5287,1,32161,1659533408,1659533408,1,5,5,1.00000,12,1,1
5288,1,48463,1659533764,1659533764,1,5,5,1.00000,28,1,1
5289,1,48518,1659534102,1659534102,1,0,5,0.00000,12,1,0
5290,1,48518,1659534135,1659534135,2,0,5,0.00000,45,1,0
5291,36,46795,1659539623,1659539623,1,8,8,1.00000,27,1,1
5292,38,46795,1659539966,1659539966,1,10,10,1.00000,289,1,1
5293,39,46795,1659540084,1659540084,1,8,8,1.00000,32,1,1
5294,42,46795,1659540179,1659540179,1,10,10,1.00000,27,1,1
5295,44,46795,1659540266,1659540266,1,8,8,1.00000,27,1,1
5296,43,46795,1659540311,1659540311,1,8,8,1.00000,28,1,1
5297,45,46795,1659540349,1659540349,1,4,4,1.00000,18,1,1
5298,45,46795,1659540367,1659540367,2,4,4,1.00000,36,1,1
5299,45,46795,1659540396,1659540396,3,4,4,1.00000,64,1,1
5300,46,46795,1659540464,1659540464,1,10,10,1.00000,26,1,1
5301,47,46795,1659540574,1659540574,1,8,8,1.00000,32,1,1
5302,48,46795,1659540664,1659540664,1,7,7,1.00000,64,1,1
5303,49,46795,1659540722,1659540722,1,8,8,1.00000,27,1,1
5304,1,48715,1659541549,1659541549,1,5,5,1.00000,47,1,1
5305,2,48715,1659541640,1659541640,1,5,5,1.00000,50,1,1
5306,1,48824,1659546124,1659546124,1,5,5,1.00000,25,1,1
5307,2,48899,1659573606,1659573606,1,5,5,1.00000,26,1,1
5308,2,37949,1659574753,1659574753,2,5,5,1.00000,61,1,1
5309,1,47432,1659609187,1659609187,1,3,5,0.60000,19,1,0
5310,1,47432,1659609205,1659609206,2,5,5,1.00000,40,1,1
5311,3,47432,1659609268,1659609268,1,4,6,0.66667,25,1,0
5312,3,47432,1659609286,1659609286,2,6,6,1.00000,43,1,1
5313,2,37073,1659610488,1659610488,1,5,5,1.00000,88,1,1
5314,14,37073,1659610608,1659610608,1,3,5,0.60000,89,1,0
5315,29,29926,1659612570,1659612570,1,9,9,1.00000,49,1,1
5316,1,49151,1659616058,1659616058,1,5,5,1.00000,54,1,1
5317,3,49151,1659616346,1659616346,1,6,6,1.00000,215,1,1
5318,2,49151,1659618010,1659618010,1,5,5,1.00000,21,1,1
5319,30,49151,1659618067,1659618067,1,8,8,1.00000,36,1,1
5320,1,49151,1659619602,1659619602,2,5,5,1.00000,27,1,1
5321,1,49151,1659619647,1659619647,3,0,5,0.00000,2,1,0
5322,1,49151,1659619688,1659619688,4,5,5,1.00000,43,1,1
5323,1,37869,1659619816,1659619816,1,5,5,1.00000,22,1,1
5324,1,37869,1659619849,1659619849,2,5,5,1.00000,12,1,1
5325,2,37869,1659619894,1659619894,1,3,5,0.60000,20,1,0
5326,3,37869,1659619939,1659619939,1,6,6,1.00000,22,1,1
5327,14,37869,1659620076,1659620076,1,3,5,0.60000,17,1,0
5328,15,37869,1659620123,1659620123,1,3,5,0.60000,23,1,0
5329,16,37869,1659620168,1659620168,1,6,6,1.00000,29,1,1
5330,1,49151,1659620224,1659620224,5,5,5,1.00000,21,1,1
5331,1,37299,1659621601,1659621601,1,5,5,1.00000,34,1,1
5332,2,37299,1659621650,1659621650,1,5,5,1.00000,30,1,1
5333,3,37299,1659621706,1659621707,1,6,6,1.00000,34,1,1
5334,1,49212,1659624247,1659624247,1,5,5,1.00000,18,1,1
5335,1,49212,1659624746,1659624746,2,5,5,1.00000,13,1,1
5336,1,49367,1659632761,1659632761,1,5,5,1.00000,11,1,1
5337,2,49367,1659632828,1659632828,1,5,5,1.00000,12,1,1
5338,3,49367,1659632859,1659632859,1,6,6,1.00000,19,1,1
5339,14,49367,1659632956,1659632956,1,5,5,1.00000,22,1,1
5340,15,49367,1659633008,1659633008,1,5,5,1.00000,40,1,1
5341,17,49367,1659633196,1659633196,1,4,4,1.00000,24,1,1
5342,18,49367,1659633228,1659633228,1,4,4,1.00000,17,1,1
5343,1,33230,1659637843,1659637843,1,5,5,1.00000,15,1,1
5344,2,33230,1659637881,1659637881,1,5,5,1.00000,15,1,1
5345,65,49657,1659707241,1659707242,1,51,70,0.72857,208,1,0
5346,1,32078,1659708169,1659708169,1,3,5,0.60000,14,1,0
5347,1,32078,1659708181,1659708181,2,5,5,1.00000,25,1,1
5348,66,49702,1659709619,1659709620,1,60,70,0.85714,348,1,0
5349,65,43458,1659713220,1659713221,1,62,70,0.88571,173,1,0
5350,29,39150,1659717155,1659717155,1,0,9,0.00000,11,1,0
5351,29,39150,1659717216,1659717216,2,9,9,1.00000,72,1,1
5352,29,39150,1659717347,1659717347,3,0,9,0.00000,6,1,0
5353,29,39150,1659717352,1659717352,4,0,9,0.00000,12,1,0
5354,30,39150,1659717398,1659717398,1,8,8,1.00000,33,1,1
5355,31,39150,1659717466,1659717466,1,6,6,1.00000,21,1,1
5356,1,42929,1659719014,1659719014,2,5,5,1.00000,24,1,1
5357,1,47098,1659777932,1659777932,1,0,5,0.00000,34,1,0
5358,1,47098,1659777976,1659777976,2,5,5,1.00000,77,1,1
5359,1,29343,1659791276,1659791276,1,5,5,1.00000,25,1,1
5360,29,50255,1659793779,1659793779,1,9,9,1.00000,109,1,1
5361,1,50270,1659794414,1659794414,1,5,5,1.00000,16,1,1
5362,1,50304,1659796243,1659796243,1,5,5,1.00000,27,1,1
5363,29,50403,1659799677,1659799677,1,9,9,1.00000,58,1,1
5364,1,50433,1659802803,1659802803,1,0,5,0.00000,8,1,0
5365,1,50433,1659802828,1659802828,2,5,5,1.00000,34,1,1
5366,1,39998,1659806019,1659806019,1,5,5,1.00000,19,1,1
5367,3,38437,1659808814,1659808814,1,6,6,1.00000,23,1,1
5368,2,38437,1659808861,1659808861,1,5,5,1.00000,28,1,1
5369,66,50520,1659820349,1659820349,1,61,70,0.87143,1195,1,0
5370,3,50508,1659839679,1659839679,1,6,6,1.00000,22,1,1
5371,3,50508,1659839761,1659839761,2,6,6,1.00000,18,1,1
5372,1,37985,1659846780,1659846780,1,5,5,1.00000,30,1,1
5373,1,37985,1659846818,1659846818,2,3,5,0.60000,13,1,0
5374,2,50591,1659848213,1659848213,1,5,5,1.00000,22,1,1
5375,2,50591,1659849659,1659849659,2,5,5,1.00000,16,1,1
5376,3,50591,1659849699,1659849699,1,6,6,1.00000,19,1,1
5377,14,50591,1659849746,1659849746,1,5,5,1.00000,30,1,1
5378,15,50591,1659849777,1659849777,1,5,5,1.00000,16,1,1
5379,16,50591,1659849812,1659849812,1,6,6,1.00000,19,1,1
5380,17,50591,1659849855,1659849855,1,4,4,1.00000,29,1,1
5381,18,50591,1659849887,1659849887,1,4,4,1.00000,16,1,1
5382,19,50591,1659849930,1659849930,1,9,9,1.00000,27,1,1
5383,20,50591,1659849968,1659849968,1,4,4,1.00000,18,1,1
5384,21,50591,1659850001,1659850001,1,4,4,1.00000,20,1,1
5385,22,50591,1659850032,1659850032,1,6,6,1.00000,17,1,1
5386,22,50591,1659850057,1659850057,2,6,6,1.00000,10,1,1
5387,25,50591,1659850097,1659850097,1,9,9,1.00000,25,1,1
5388,23,50591,1659850129,1659850129,1,4,4,1.00000,12,1,1
5389,24,50591,1659850161,1659850161,1,5,5,1.00000,18,1,1
5390,26,50591,1659850205,1659850205,1,9,9,1.00000,30,1,1
5391,27,50591,1659850258,1659850258,1,8,8,1.00000,29,1,1
5392,28,50591,1659850462,1659850462,1,8,8,1.00000,189,1,1
5393,29,50591,1659850568,1659850568,1,9,9,1.00000,34,1,1
5394,30,50591,1659850693,1659850693,1,8,8,1.00000,111,1,1
5395,31,50591,1659850733,1659850733,1,6,6,1.00000,16,1,1
5396,32,50591,1659850770,1659850770,1,7,7,1.00000,23,1,1
5397,33,50591,1659850846,1659850846,1,8,8,1.00000,18,1,1
5398,34,50591,1659850884,1659850884,1,7,7,1.00000,25,1,1
5399,35,50591,1659850960,1659850960,1,10,10,1.00000,41,1,1
5400,36,50591,1659851010,1659851011,1,8,8,1.00000,33,1,1
5401,37,50591,1659851055,1659851055,1,8,8,1.00000,22,1,1
5402,38,50591,1659851094,1659851094,1,10,10,1.00000,25,1,1
5403,39,50591,1659851130,1659851130,1,8,8,1.00000,21,1,1
5404,40,50591,1659851189,1659851189,1,8,8,1.00000,42,1,1
5405,41,50591,1659851246,1659851246,1,10,10,1.00000,43,1,1
5406,43,50591,1659851290,1659851290,1,8,8,1.00000,28,1,1
5407,44,50591,1659851328,1659851328,1,8,8,1.00000,23,1,1
5408,45,50591,1659851368,1659851368,1,4,4,1.00000,23,1,1
5409,45,50591,1659851415,1659851415,2,4,4,1.00000,22,1,1
5410,1,50624,1659851429,1659851429,1,3,5,0.60000,46,1,0
5411,1,50624,1659851450,1659851450,2,5,5,1.00000,66,1,1
5412,46,50591,1659851468,1659851468,1,10,10,1.00000,33,1,1
5413,47,50591,1659851523,1659851523,1,8,8,1.00000,35,1,1
5414,48,50591,1659851613,1659851613,1,7,7,1.00000,69,1,1
5415,49,50591,1659851714,1659851714,1,8,8,1.00000,30,1,1
5416,3,50624,1659852031,1659852031,1,6,6,1.00000,17,1,1
5417,1,49243,1659854222,1659854222,1,3,5,0.60000,34,1,0
5418,1,49243,1659854239,1659854239,2,5,5,1.00000,52,1,1
5419,1,34856,1659854359,1659854359,1,5,5,1.00000,36,1,1
5420,2,34856,1659854414,1659854414,1,5,5,1.00000,37,1,1
5421,3,34856,1659854465,1659854465,1,6,6,1.00000,22,1,1
5422,65,44472,1659860093,1659860093,1,69,70,0.98571,477,1,0
5423,1,33285,1659865214,1659865214,1,5,5,1.00000,20,1,1
5424,1,33285,1659865250,1659865250,2,5,5,1.00000,14,1,1
5425,2,33285,1659865316,1659865316,1,5,5,1.00000,30,1,1
5426,1,40793,1659867294,1659867294,1,5,5,1.00000,55,1,1
5427,2,40793,1659867361,1659867361,1,5,5,1.00000,49,1,1
5428,3,40793,1659867428,1659867428,1,6,6,1.00000,44,1,1
5429,14,40793,1659867557,1659867557,1,5,5,1.00000,102,1,1
5430,15,40793,1659867649,1659867649,1,5,5,1.00000,80,1,1
5431,29,40793,1659867892,1659867892,1,9,9,1.00000,218,1,1
5432,30,40793,1659868024,1659868024,1,8,8,1.00000,120,1,1
5433,31,40793,1659868130,1659868130,1,2,6,0.33333,81,1,0
5434,31,40793,1659868151,1659868151,2,6,6,1.00000,113,1,1
5435,32,40793,1659868237,1659868237,1,7,7,1.00000,68,1,1
5436,1,44320,1659876595,1659876595,1,3,5,0.60000,15,1,0
5437,1,44320,1659876609,1659876609,2,5,5,1.00000,30,1,1
5438,2,44320,1659876650,1659876650,1,5,5,1.00000,18,1,1
5439,3,44320,1659876683,1659876683,1,6,6,1.00000,22,1,1
5440,14,44320,1659876848,1659876848,1,3,5,0.60000,17,1,0
5441,14,44320,1659876874,1659876874,2,5,5,1.00000,44,1,1
5442,1,50961,1659881633,1659881633,1,3,5,0.60000,20,1,0
5443,2,50961,1659881680,1659881680,1,5,5,1.00000,30,1,1
5444,3,50961,1659881727,1659881727,1,2,6,0.33333,17,1,0
5445,3,50961,1659881730,1659881730,2,0,6,0.00000,20,1,0
5446,65,49181,1659946371,1659946372,1,66,70,0.94286,585,1,0
5447,1,51178,1659948407,1659948407,1,5,5,1.00000,25,1,1
5448,67,51202,1659958397,1659958398,1,60,70,0.85714,1135,1,0
