id,coursemoduleid,userid,completionstate,viewed,overrideby,timemodified
2044,89,39351,1,0,NULL,1658483661
2045,88,39351,1,0,NULL,1658483663
2046,87,39351,1,0,NULL,1658483663
2047,86,39351,1,0,NULL,1658483664
2048,85,39351,1,0,NULL,1658483664
2049,84,39351,1,0,NULL,1658483665
2050,64,39351,1,0,NULL,1658483667
2051,63,39351,1,0,NULL,1658483667
2052,62,39351,1,0,NULL,1658483668
2053,61,39351,1,0,NULL,1658483668
2054,65,39351,1,0,NULL,1658483671
2055,58,39351,1,0,NULL,1658483675
2056,189,39358,1,0,NULL,1658486184
2057,29,39358,1,0,NULL,1658486215
2058,30,39358,1,0,NULL,1658486217
2059,31,39358,1,0,NULL,1658486217
2060,32,39358,1,0,NULL,1658486218
2061,33,39358,1,0,NULL,1658486221
2062,69,39358,1,0,NULL,1658486226
2063,70,39358,1,0,NULL,1658486227
2064,71,39358,1,0,NULL,1658486227
2065,50,39358,1,0,NULL,1658486228
2066,72,39358,1,0,NULL,1658486228
2067,73,39358,1,0,NULL,1658486229
2068,74,39358,1,0,NULL,1658486230
2069,51,39358,1,0,NULL,1658486230
2070,75,39358,1,0,NULL,1658486231
2071,76,39358,1,0,NULL,1658486232
2072,77,39358,1,0,NULL,1658486232
2073,52,39358,1,0,NULL,1658486233
2074,78,39358,1,0,NULL,1658486234
2075,195,39358,1,0,NULL,1658486237
2076,194,39358,1,0,NULL,1658486237
2077,129,39358,1,0,NULL,1658486238
2078,128,39358,1,0,NULL,1658486238
2079,127,39358,1,0,NULL,1658486238
2080,126,39358,1,0,NULL,1658486240
2081,125,39358,1,0,NULL,1658486240
2082,124,39358,1,0,NULL,1658486241
2083,123,39358,1,0,NULL,1658486241
2084,122,39358,1,0,NULL,1658486242
2085,121,39358,1,0,NULL,1658486243
2086,120,39358,1,0,NULL,1658486244
2087,119,39358,1,0,NULL,1658486244
2088,118,39358,1,0,NULL,1658486245
2089,117,39358,1,0,NULL,1658486245
2090,116,39358,1,0,NULL,1658486246
2091,115,39358,1,0,NULL,1658486247
2092,114,39358,1,0,NULL,1658486248
2093,113,39358,1,0,NULL,1658486248
2094,112,39358,1,0,NULL,1658486249
2095,111,39358,1,0,NULL,1658486249
2096,110,39358,1,0,NULL,1658486250
2097,108,39358,1,0,NULL,1658486251
2098,107,39358,1,0,NULL,1658486252
2099,106,39358,1,0,NULL,1658486253
2100,105,39358,1,0,NULL,1658486253
2101,104,39358,1,0,NULL,1658486254
2102,103,39358,1,0,NULL,1658486254
2103,102,39358,1,0,NULL,1658486255
2104,101,39358,1,0,NULL,1658486256
2105,109,39358,1,0,NULL,1658486256
2106,100,39358,1,0,NULL,1658486256
2107,99,39358,1,0,NULL,1658486257
2108,98,39358,1,0,NULL,1658486257
2109,97,39358,1,0,NULL,1658486258
2110,96,39358,1,0,NULL,1658486259
2111,95,39358,1,0,NULL,1658486259
2112,94,39358,1,0,NULL,1658486260
2113,93,39358,1,0,NULL,1658486260
2114,92,39358,1,0,NULL,1658486261
2115,91,39358,1,0,NULL,1658486262
2116,90,39358,1,0,NULL,1658486262
2117,89,39358,1,0,NULL,1658486262
2118,88,39358,1,0,NULL,1658486264
2119,87,39358,1,0,NULL,1658486265
2120,86,39358,1,0,NULL,1658486266
2121,85,39358,1,0,NULL,1658486266
2122,84,39358,1,0,NULL,1658486266
2123,65,39358,1,0,NULL,1658486268
2124,64,39358,1,0,NULL,1658486268
2125,63,39358,1,0,NULL,1658486270
2126,62,39358,1,0,NULL,1658486270
2127,79,39358,1,0,NULL,1658486273
2128,53,39358,1,0,NULL,1658486273
2129,80,39358,1,0,NULL,1658486274
2130,54,39358,1,0,NULL,1658486274
2131,81,39358,1,0,NULL,1658486274
2132,55,39358,1,0,NULL,1658486275
2133,82,39358,1,0,NULL,1658486276
2134,56,39358,1,0,NULL,1658486276
2135,83,39358,1,0,NULL,1658486276
2136,57,39358,1,0,NULL,1658486277
2137,58,39358,1,0,NULL,1658486278
2138,59,39358,1,0,NULL,1658486279
2139,60,39358,1,0,NULL,1658486280
2140,61,39358,1,0,NULL,1658486280
2141,189,35229,1,0,NULL,1658487548
2142,189,39377,1,0,NULL,1658489650
2143,189,39381,0,0,NULL,1658490273
2144,189,39337,1,0,NULL,1658493421
2145,189,39460,1,0,NULL,1658499651
2146,189,39474,1,0,NULL,1658499763
2147,29,5598,1,0,NULL,1658500159
2148,189,33040,1,0,NULL,1658500274
2149,30,5598,1,0,NULL,1658500162
2150,31,5598,1,0,NULL,1658500163
2151,32,5598,1,0,NULL,1658500176
2152,33,5598,1,0,NULL,1658500176
2153,69,5598,1,0,NULL,1658500177
2154,70,5598,1,0,NULL,1658500177
2155,71,5598,1,0,NULL,1658500178
2156,50,5598,1,0,NULL,1658500179
2157,72,5598,1,0,NULL,1658500179
2158,73,5598,1,0,NULL,1658500180
2159,74,5598,1,0,NULL,1658500180
2160,51,5598,1,0,NULL,1658500181
2161,75,5598,1,0,NULL,1658500182
2162,76,5598,1,0,NULL,1658500182
2163,77,5598,1,0,NULL,1658500183
2164,52,5598,1,0,NULL,1658500183
2165,78,5598,1,0,NULL,1658500183
2166,79,5598,1,0,NULL,1658500184
2167,53,5598,1,0,NULL,1658500184
2168,80,5598,1,0,NULL,1658500198
2169,54,5598,1,0,NULL,1658500199
2170,81,5598,1,0,NULL,1658500203
2171,55,5598,1,0,NULL,1658500203
2172,82,5598,1,0,NULL,1658500204
2173,56,5598,1,0,NULL,1658500204
2174,83,5598,1,0,NULL,1658500205
2175,57,5598,1,0,NULL,1658500206
2176,58,5598,1,0,NULL,1658500206
2177,59,5598,1,0,NULL,1658500207
2178,60,5598,1,0,NULL,1658500208
2179,61,5598,1,0,NULL,1658500208
2180,62,5598,1,0,NULL,1658500208
2181,63,5598,1,0,NULL,1658500209
2182,64,5598,1,0,NULL,1658500210
2183,65,5598,1,0,NULL,1658500210
2184,84,5598,1,0,NULL,1658500211
2185,85,5598,1,0,NULL,1658500211
2186,86,5598,1,0,NULL,1658500212
2187,88,5598,1,0,NULL,1658500213
2188,89,5598,1,0,NULL,1658500214
2189,90,5598,1,0,NULL,1658500215
2190,91,5598,1,0,NULL,1658500215
2191,92,5598,1,0,NULL,1658500216
2192,93,5598,1,0,NULL,1658500217
2193,94,5598,1,0,NULL,1658500217
2194,95,5598,1,0,NULL,1658500218
2195,87,5598,1,0,NULL,1658500218
2196,97,5598,1,0,NULL,1658500220
2197,98,5598,1,0,NULL,1658500220
2198,99,5598,1,0,NULL,1658500220
2199,100,5598,1,0,NULL,1658500221
2200,101,5598,1,0,NULL,1658500222
2201,102,5598,1,0,NULL,1658500222
2202,103,5598,1,0,NULL,1658500222
2203,96,5598,1,0,NULL,1658500223
2204,104,5598,1,0,NULL,1658500224
2205,105,5598,1,0,NULL,1658500224
2206,106,5598,1,0,NULL,1658500225
2207,107,5598,1,0,NULL,1658500225
2208,108,5598,1,0,NULL,1658500226
2209,109,5598,1,0,NULL,1658500226
2210,110,5598,1,0,NULL,1658500227
2211,111,5598,1,0,NULL,1658500227
2212,112,5598,1,0,NULL,1658500228
2213,113,5598,1,0,NULL,1658500228
2214,114,5598,1,0,NULL,1658500229
2215,115,5598,1,0,NULL,1658500230
2216,116,5598,1,0,NULL,1658500232
2217,117,5598,1,0,NULL,1658500232
2218,118,5598,1,0,NULL,1658500233
2219,119,5598,1,0,NULL,1658500233
2220,120,5598,1,0,NULL,1658500234
2221,121,5598,1,0,NULL,1658500235
2222,122,5598,1,0,NULL,1658500236
2223,123,5598,1,0,NULL,1658500236
2224,124,5598,1,0,NULL,1658500237
2225,125,5598,1,0,NULL,1658500237
2226,126,5598,1,0,NULL,1658500238
2227,127,5598,1,0,NULL,1658500239
2228,128,5598,1,0,NULL,1658500239
2229,129,5598,1,0,NULL,1658500240
2230,194,5598,1,0,NULL,1658500240
2231,195,5598,1,0,NULL,1658500241
2232,189,39494,1,0,NULL,1658501603
2233,189,39440,1,0,NULL,1658504498
2234,189,36788,1,0,NULL,1658504757
2235,189,39583,1,0,NULL,1658508977
2236,189,39573,1,0,NULL,1658509747
2237,189,39593,1,0,NULL,1658510319
2238,173,5990,1,0,NULL,1658512553
2239,193,5990,1,0,NULL,1658512558
2240,272,5990,1,0,NULL,1658512563
2241,273,5990,1,0,NULL,1658512564
2242,189,39618,1,0,NULL,1658540613
2243,84,3442,1,0,NULL,1658547332
2244,85,3442,1,0,NULL,1658547332
2245,86,3442,1,0,NULL,1658547333
2246,87,3442,1,0,NULL,1658547334
2247,88,3442,1,0,NULL,1658547336
2248,89,3442,1,0,NULL,1658547338
2249,90,3442,1,0,NULL,1658547342
2250,91,3442,1,0,NULL,1658547343
2251,92,3442,1,0,NULL,1658547345
2252,94,3442,1,0,NULL,1658547350
2253,93,3442,1,0,NULL,1658547352
2254,96,3442,1,0,NULL,1658547352
2255,97,3442,1,0,NULL,1658547353
2256,98,3442,1,0,NULL,1658547355
2257,95,3442,1,0,NULL,1658547356
2258,99,3442,1,0,NULL,1658547358
2259,100,3442,1,0,NULL,1658547360
2260,101,3442,1,0,NULL,1658547361
2261,102,3442,1,0,NULL,1658547363
2262,103,3442,1,0,NULL,1658547366
2263,104,3442,1,0,NULL,1658547368
2264,105,3442,1,0,NULL,1658547369
2265,106,3442,1,0,NULL,1658547372
2266,108,3442,1,0,NULL,1658547375
2267,109,3442,1,0,NULL,1658547376
2268,107,3442,1,0,NULL,1658547379
2269,110,3442,1,0,NULL,1658547379
2270,111,3442,1,0,NULL,1658547381
2271,112,3442,1,0,NULL,1658547382
2272,113,3442,1,0,NULL,1658547383
2273,114,3442,1,0,NULL,1658547384
2274,115,3442,1,0,NULL,1658547388
2275,116,3442,1,0,NULL,1658547389
2276,117,3442,1,0,NULL,1658547390
2277,118,3442,1,0,NULL,1658547391
2278,119,3442,1,0,NULL,1658547392
2279,120,3442,1,0,NULL,1658547395
2280,126,3442,1,0,NULL,1658547397
2281,125,3442,1,0,NULL,1658547400
2282,124,3442,1,0,NULL,1658547400
2283,123,3442,1,0,NULL,1658547401
2284,122,3442,1,0,NULL,1658547402
2285,121,3442,1,0,NULL,1658547404
2286,127,3442,1,0,NULL,1658547408
2287,128,3442,1,0,NULL,1658547409
2288,129,3442,1,0,NULL,1658547410
2289,194,3442,1,0,NULL,1658547411
2290,195,3442,1,0,NULL,1658547413
2291,189,3442,1,0,NULL,1658547441
2292,272,3442,1,0,NULL,1658547493
2293,273,3442,1,0,NULL,1658547495
2294,189,37717,1,0,NULL,1658669315
2295,189,39955,1,0,NULL,1658572884
2296,29,39955,1,0,NULL,1658573933
2297,30,39955,1,0,NULL,1658573934
2298,31,39955,1,0,NULL,1658573934
2299,32,39955,1,0,NULL,1658573935
2300,33,39955,1,0,NULL,1658573935
2301,69,39955,1,0,NULL,1658573936
2302,70,39955,1,0,NULL,1658573936
2303,71,39955,1,0,NULL,1658573938
2304,50,39955,1,0,NULL,1658573938
2305,72,39955,1,0,NULL,1658573939
2306,73,39955,1,0,NULL,1658573939
2307,74,39955,1,0,NULL,1658573940
2308,75,39955,1,0,NULL,1658573942
2309,76,39955,1,0,NULL,1658573942
2310,77,39955,1,0,NULL,1658573942
2311,52,39955,1,0,NULL,1658573943
2312,78,39955,1,0,NULL,1658573944
2313,79,39955,1,0,NULL,1658573944
2314,53,39955,1,0,NULL,1658573945
2315,80,39955,1,0,NULL,1658573945
2316,54,39955,1,0,NULL,1658573946
2317,81,39955,1,0,NULL,1658573947
2318,55,39955,1,0,NULL,1658573947
2319,82,39955,1,0,NULL,1658573948
2320,56,39955,1,0,NULL,1658573949
2321,83,39955,1,0,NULL,1658573949
2322,51,39955,1,0,NULL,1658573950
2323,57,39955,1,0,NULL,1658573951
2324,58,39955,1,0,NULL,1658573951
2325,59,39955,1,0,NULL,1658573951
2326,60,39955,1,0,NULL,1658573952
2327,61,39955,1,0,NULL,1658573952
2328,62,39955,1,0,NULL,1658573954
2329,63,39955,1,0,NULL,1658573954
2330,64,39955,1,0,NULL,1658573954
2331,65,39955,1,0,NULL,1658573955
2332,84,39955,1,0,NULL,1658573956
2333,85,39955,1,0,NULL,1658573956
2334,86,39955,1,0,NULL,1658573958
2335,87,39955,1,0,NULL,1658573958
2336,88,39955,1,0,NULL,1658573958
2337,89,39955,1,0,NULL,1658573959
2338,90,39955,1,0,NULL,1658573960
2339,91,39955,1,0,NULL,1658573960
2340,92,39955,1,0,NULL,1658573960
2341,93,39955,1,0,NULL,1658573961
2342,94,39955,1,0,NULL,1658573962
2343,95,39955,1,0,NULL,1658573962
2344,96,39955,1,0,NULL,1658573963
2345,97,39955,1,0,NULL,1658573963
2346,98,39955,1,0,NULL,1658573965
2347,99,39955,1,0,NULL,1658573965
2348,100,39955,1,0,NULL,1658573965
2349,101,39955,1,0,NULL,1658573965
2350,102,39955,1,0,NULL,1658573967
2351,103,39955,1,0,NULL,1658573967
2352,104,39955,1,0,NULL,1658573967
2353,105,39955,1,0,NULL,1658573968
2354,106,39955,1,0,NULL,1658573975
2355,107,39955,1,0,NULL,1658573975
2356,108,39955,1,0,NULL,1658573975
2357,109,39955,1,0,NULL,1658573976
2358,110,39955,1,0,NULL,1658573976
2359,111,39955,1,0,NULL,1658573978
2360,112,39955,1,0,NULL,1658573978
2361,113,39955,1,0,NULL,1658573979
2362,114,39955,1,0,NULL,1658573980
2363,115,39955,1,0,NULL,1658573980
2364,116,39955,1,0,NULL,1658573981
2365,117,39955,1,0,NULL,1658573982
2366,118,39955,1,0,NULL,1658573982
2367,119,39955,1,0,NULL,1658573983
2368,120,39955,1,0,NULL,1658573983
2369,121,39955,1,0,NULL,1658573984
2370,122,39955,1,0,NULL,1658573985
2371,123,39955,1,0,NULL,1658573986
2372,124,39955,1,0,NULL,1658573986
2373,125,39955,1,0,NULL,1658573987
2374,126,39955,1,0,NULL,1658573988
2375,127,39955,1,0,NULL,1658573988
2376,128,39955,1,0,NULL,1658573989
2377,129,39955,1,0,NULL,1658573992
2378,194,39955,1,0,NULL,1658573992
2379,195,39955,1,0,NULL,1658573993
2380,190,39955,1,0,NULL,1658574100
2381,230,39955,1,0,NULL,1658574100
2382,231,39955,1,0,NULL,1658574101
2383,232,39955,1,0,NULL,1658574101
2384,233,39955,1,0,NULL,1658574102
2385,234,39955,1,0,NULL,1658574103
2386,235,39955,1,0,NULL,1658574103
2387,236,39955,1,0,NULL,1658574103
2388,191,39955,1,0,NULL,1658574104
2389,189,37047,1,0,NULL,1658584762
2390,189,32598,1,0,NULL,1658585600
2391,189,37196,1,0,NULL,1658586310
2392,189,40125,1,0,NULL,1658591970
2393,189,40179,1,0,NULL,1658617883
2394,189,39751,0,0,NULL,1658635479
2395,189,40212,1,0,NULL,1658642919
2396,189,40242,0,0,NULL,1658649335
2397,189,39354,1,0,NULL,1658654694
2398,30,39354,1,0,NULL,1658654814
2399,31,39354,1,0,NULL,1658654841
2400,189,37192,1,0,NULL,1658656967
2401,189,38830,1,0,NULL,1658657310
2402,190,38830,1,0,NULL,1658657486
2403,230,38830,1,0,NULL,1658657488
2404,231,38830,1,0,NULL,1658657491
2405,232,38830,1,0,NULL,1658657492
2406,233,38830,1,0,NULL,1658657495
2407,189,40188,1,0,NULL,1658659452
2408,189,36271,1,0,NULL,1658661294
2409,29,36271,1,0,NULL,1658662531
2410,30,36271,1,0,NULL,1658662533
2411,31,36271,1,0,NULL,1658662537
2412,32,36271,1,0,NULL,1658662537
2413,33,36271,1,0,NULL,1658662541
2414,69,36271,1,0,NULL,1658662541
2415,70,36271,1,0,NULL,1658662543
2416,71,36271,1,0,NULL,1658662544
2417,50,36271,1,0,NULL,1658662544
2418,72,36271,1,0,NULL,1658662545
2419,73,36271,1,0,NULL,1658662546
2420,74,36271,1,0,NULL,1658662548
2421,51,36271,1,0,NULL,1658662549
2422,75,36271,1,0,NULL,1658662560
2423,76,36271,1,0,NULL,1658662561
2424,77,36271,1,0,NULL,1658662562
2425,52,36271,1,0,NULL,1658662563
2426,78,36271,1,0,NULL,1658662565
2427,79,36271,1,0,NULL,1658662566
2428,53,36271,1,0,NULL,1658662566
2429,80,36271,1,0,NULL,1658662567
2430,54,36271,1,0,NULL,1658662567
2431,81,36271,1,0,NULL,1658662568
2432,55,36271,1,0,NULL,1658662569
2433,82,36271,1,0,NULL,1658662570
2434,56,36271,1,0,NULL,1658662624
2435,83,36271,1,0,NULL,1658662624
2436,57,36271,1,0,NULL,1658662625
2437,58,36271,1,0,NULL,1658662625
2438,59,36271,1,0,NULL,1658662626
2439,60,36271,1,0,NULL,1658662632
2440,61,36271,1,0,NULL,1658662633
2441,62,36271,1,0,NULL,1658662634
2442,63,36271,1,0,NULL,1658662635
2443,64,36271,1,0,NULL,1658662636
2444,65,36271,1,0,NULL,1658662637
2445,84,36271,1,0,NULL,1658662638
2446,85,36271,1,0,NULL,1658662639
2447,86,36271,1,0,NULL,1658662640
2448,87,36271,1,0,NULL,1658662640
2449,194,36271,1,0,NULL,1658662646
2450,129,36271,1,0,NULL,1658662646
2451,128,36271,1,0,NULL,1658662647
2452,127,36271,1,0,NULL,1658662648
2453,126,36271,1,0,NULL,1658662648
2454,125,36271,1,0,NULL,1658662649
2455,124,36271,1,0,NULL,1658662650
2456,195,36271,1,0,NULL,1658662650
2457,123,36271,1,0,NULL,1658662651
2458,122,36271,1,0,NULL,1658662651
2459,121,36271,1,0,NULL,1658662654
2460,120,36271,1,0,NULL,1658662655
2461,119,36271,1,0,NULL,1658662655
2462,118,36271,1,0,NULL,1658662656
2463,117,36271,1,0,NULL,1658662657
2464,116,36271,1,0,NULL,1658662657
2465,115,36271,1,0,NULL,1658662658
2466,114,36271,1,0,NULL,1658662659
2467,113,36271,1,0,NULL,1658662660
2468,112,36271,1,0,NULL,1658662660
2469,111,36271,1,0,NULL,1658662661
2470,110,36271,1,0,NULL,1658662661
2471,108,36271,1,0,NULL,1658662663
2472,107,36271,1,0,NULL,1658662664
2473,106,36271,1,0,NULL,1658662664
2474,105,36271,1,0,NULL,1658662665
2475,104,36271,1,0,NULL,1658662666
2476,103,36271,1,0,NULL,1658662667
2477,102,36271,1,0,NULL,1658662667
2478,109,36271,1,0,NULL,1658662668
2479,101,36271,1,0,NULL,1658662668
2480,100,36271,1,0,NULL,1658662669
2481,99,36271,1,0,NULL,1658662669
2482,98,36271,1,0,NULL,1658662670
2483,97,36271,1,0,NULL,1658662671
2484,96,36271,1,0,NULL,1658662672
2485,95,36271,1,0,NULL,1658662673
2486,94,36271,1,0,NULL,1658662673
2487,93,36271,1,0,NULL,1658662674
2488,92,36271,1,0,NULL,1658662674
2489,91,36271,1,0,NULL,1658662677
2490,90,36271,1,0,NULL,1658662678
2491,89,36271,1,0,NULL,1658662678
2492,230,36271,1,0,NULL,1658662929
2493,190,36271,1,0,NULL,1658662930
2494,231,36271,1,0,NULL,1658662930
2495,232,36271,1,0,NULL,1658662931
2496,233,36271,1,0,NULL,1658662931
2497,234,36271,1,0,NULL,1658662932
2498,235,36271,1,0,NULL,1658662933
2499,236,36271,1,0,NULL,1658662934
2500,191,36271,1,0,NULL,1658662934
2501,88,36271,1,0,NULL,1658662972
2502,189,40361,1,0,NULL,1658667405
2503,29,40361,1,0,NULL,1658667442
2504,30,40361,1,0,NULL,1658667445
2505,31,40361,1,0,NULL,1658667447
2506,32,40361,1,0,NULL,1658667448
2507,33,40361,1,0,NULL,1658667448
2508,69,40361,1,0,NULL,1658667449
2509,70,40361,1,0,NULL,1658667450
2510,71,40361,1,0,NULL,1658667450
2511,50,40361,1,0,NULL,1658667451
2512,72,40361,1,0,NULL,1658667452
2513,73,40361,1,0,NULL,1658667453
2514,74,40361,1,0,NULL,1658667453
2515,51,40361,1,0,NULL,1658667454
2516,75,40361,1,0,NULL,1658667454
2517,76,40361,1,0,NULL,1658667455
2518,77,40361,1,0,NULL,1658667456
2519,52,40361,1,0,NULL,1658667456
2520,78,40361,1,0,NULL,1658667457
2521,79,40361,1,0,NULL,1658667458
2522,53,40361,1,0,NULL,1658667458
2523,80,40361,1,0,NULL,1658667459
2524,54,40361,1,0,NULL,1658667460
2525,81,40361,1,0,NULL,1658667461
2526,55,40361,1,0,NULL,1658667461
2527,82,40361,1,0,NULL,1658667462
2528,189,39622,1,0,NULL,1658679876
2529,189,40513,1,0,NULL,1658683383
2530,189,40563,1,0,NULL,1658730115
2531,189,30718,0,0,NULL,1658747396
2532,189,37177,1,0,NULL,1658747868
2533,30,37177,1,0,NULL,1658747968
2534,31,37177,1,0,NULL,1658748091
2535,32,37177,1,0,NULL,1658747971
2536,33,37177,1,0,NULL,1658747972
2537,69,37177,1,0,NULL,1658747973
2538,70,37177,1,0,NULL,1658747974
2539,71,37177,1,0,NULL,1658747976
2540,50,37177,1,0,NULL,1658747977
2541,72,37177,1,0,NULL,1658747977
2542,73,37177,1,0,NULL,1658747978
2543,74,37177,1,0,NULL,1658747979
2544,51,37177,1,0,NULL,1658747979
2545,75,37177,1,0,NULL,1658747979
2546,76,37177,1,0,NULL,1658747980
2547,78,37177,1,0,NULL,1658747982
2548,77,37177,1,0,NULL,1658747982
2549,52,37177,1,0,NULL,1658747983
2550,79,37177,1,0,NULL,1658747983
2551,53,37177,1,0,NULL,1658747984
2552,80,37177,1,0,NULL,1658747985
2553,54,37177,1,0,NULL,1658747985
2554,81,37177,1,0,NULL,1658747985
2555,55,37177,1,0,NULL,1658747992
2556,189,40434,1,0,NULL,1658762715
2557,189,37669,1,0,NULL,1658755334
2558,29,6161,0,0,NULL,1658757477
2559,189,40689,1,0,NULL,1658757685
2560,189,40705,1,0,NULL,1658758838
2561,190,40434,1,0,NULL,1658762246
2562,230,40434,1,0,NULL,1658762247
2563,231,40434,1,0,NULL,1658762248
2564,232,40434,1,0,NULL,1658762248
2565,234,40434,1,0,NULL,1658762250
2566,235,40434,1,0,NULL,1658762251
2567,236,40434,1,0,NULL,1658762252
2568,191,40434,1,0,NULL,1658762252
2569,233,40434,1,0,NULL,1658762255
2570,189,40780,1,0,NULL,1658764711
2571,189,36368,1,0,NULL,1658818664
2572,189,37300,1,0,NULL,1658836286
2573,189,40919,1,0,NULL,1658839353
2574,189,41084,1,0,NULL,1658845720
2575,189,41537,1,0,NULL,1658853120
2576,189,41576,1,0,NULL,1658854119
2577,189,43349,1,0,NULL,1658923350
2578,189,43476,1,0,NULL,1658926273
2579,189,38745,1,0,NULL,1658928737
2580,190,38745,0,0,NULL,1658928797
2581,230,38745,0,0,NULL,1658928796
2582,231,38745,0,0,NULL,1658928793
2583,29,38745,1,0,NULL,1658928812
2584,189,43539,1,0,NULL,1658929671
2585,189,40618,1,0,NULL,1658931204
2586,189,43763,1,0,NULL,1658933345
2587,189,43810,1,0,NULL,1658933477
2588,189,37786,1,0,NULL,1658935047
2589,189,34842,1,0,NULL,1658935105
2590,29,26630,1,0,NULL,1658935765
2591,189,44130,1,0,NULL,1658940393
2592,189,37701,1,0,NULL,1658940718
2593,189,43417,1,0,NULL,1659000580
2594,189,36653,1,0,NULL,1659004859
2595,189,44199,1,0,NULL,1659007145
2596,189,45430,0,0,NULL,1659006889
2597,189,34753,0,0,NULL,1659008677
2598,189,33527,1,0,NULL,1659009837
2599,29,33527,1,0,NULL,1659009880
2600,30,33527,1,0,NULL,1659009881
2601,31,33527,1,0,NULL,1659009883
2602,32,33527,1,0,NULL,1659009884
2603,33,33527,1,0,NULL,1659009889
2604,69,33527,1,0,NULL,1659009890
2605,70,33527,1,0,NULL,1659009891
2606,71,33527,1,0,NULL,1659009892
2607,50,33527,1,0,NULL,1659009893
2608,72,33527,1,0,NULL,1659009897
2609,73,33527,1,0,NULL,1659009898
2610,74,33527,1,0,NULL,1659009899
2611,51,33527,1,0,NULL,1659009900
2612,75,33527,1,0,NULL,1659009900
2613,76,33527,1,0,NULL,1659009901
2614,77,33527,1,0,NULL,1659009905
2615,52,33527,1,0,NULL,1659009905
2616,78,33527,1,0,NULL,1659009906
2617,79,33527,1,0,NULL,1659009907
2618,53,33527,1,0,NULL,1659009908
2619,80,33527,1,0,NULL,1659009914
2620,54,33527,1,0,NULL,1659009915
2621,189,45443,1,0,NULL,1659013574
2622,189,45597,1,0,NULL,1659017344
2623,29,33443,1,0,NULL,1659017014
2624,30,33443,1,0,NULL,1659016949
2625,31,33443,1,0,NULL,1659016951
2626,32,33443,1,0,NULL,1659016952
2627,33,33443,1,0,NULL,1659016953
2628,69,33443,1,0,NULL,1659016955
2629,70,33443,1,0,NULL,1659016957
2630,71,33443,1,0,NULL,1659016958
2631,50,33443,1,0,NULL,1659016959
2632,72,33443,1,0,NULL,1659016959
2633,73,33443,1,0,NULL,1659016960
2634,74,33443,1,0,NULL,1659016962
2635,51,33443,1,0,NULL,1659016962
2636,75,33443,1,0,NULL,1659016963
2637,76,33443,1,0,NULL,1659016964
2638,77,33443,1,0,NULL,1659016965
2639,78,33443,1,0,NULL,1659016966
2640,79,33443,1,0,NULL,1659016966
2641,53,33443,1,0,NULL,1659016969
2642,80,33443,1,0,NULL,1659016969
2643,54,33443,1,0,NULL,1659016969
2644,52,33443,1,0,NULL,1659016970
2645,81,33443,1,0,NULL,1659016970
2646,55,33443,1,0,NULL,1659016971
2647,82,33443,1,0,NULL,1659016972
2648,56,33443,1,0,NULL,1659016972
2649,83,33443,1,0,NULL,1659016973
2650,57,33443,1,0,NULL,1659016974
2651,58,33443,1,0,NULL,1659016974
2652,59,33443,1,0,NULL,1659016975
2653,60,33443,1,0,NULL,1659016976
2654,61,33443,1,0,NULL,1659016976
2655,62,33443,1,0,NULL,1659016977
2656,63,33443,1,0,NULL,1659016978
2657,64,33443,1,0,NULL,1659016978
2658,65,33443,1,0,NULL,1659016979
2659,84,33443,1,0,NULL,1659016980
2660,85,33443,1,0,NULL,1659016981
2661,86,33443,1,0,NULL,1659016982
2662,87,33443,1,0,NULL,1659016982
2663,88,33443,1,0,NULL,1659016983
2664,89,33443,1,0,NULL,1659016983
2665,90,33443,1,0,NULL,1659016984
2666,91,33443,1,0,NULL,1659016985
2667,92,33443,1,0,NULL,1659016985
2668,93,33443,1,0,NULL,1659016986
2669,94,33443,1,0,NULL,1659016987
2670,95,33443,1,0,NULL,1659016987
2671,96,33443,1,0,NULL,1659016988
2672,97,33443,1,0,NULL,1659016988
2673,98,33443,1,0,NULL,1659016989
2674,99,33443,1,0,NULL,1659016989
2675,100,33443,1,0,NULL,1659016990
2676,101,33443,1,0,NULL,1659016991
2677,102,33443,1,0,NULL,1659016992
2678,103,33443,1,0,NULL,1659016992
2679,104,33443,1,0,NULL,1659016992
2680,105,33443,1,0,NULL,1659016993
2681,106,33443,1,0,NULL,1659016994
2682,108,33443,1,0,NULL,1659016995
2683,109,33443,1,0,NULL,1659016996
2684,110,33443,1,0,NULL,1659016997
2685,111,33443,1,0,NULL,1659016997
2686,112,33443,1,0,NULL,1659016997
2687,113,33443,1,0,NULL,1659016998
2688,114,33443,1,0,NULL,1659016999
2689,115,33443,1,0,NULL,1659016999
2690,107,33443,1,0,NULL,1659016999
2691,116,33443,1,0,NULL,1659017000
2692,117,33443,1,0,NULL,1659017000
2693,118,33443,1,0,NULL,1659017001
2694,120,33443,1,0,NULL,1659017002
2695,121,33443,1,0,NULL,1659017003
2696,122,33443,1,0,NULL,1659017003
2697,124,33443,1,0,NULL,1659017004
2698,125,33443,1,0,NULL,1659017005
2699,126,33443,1,0,NULL,1659017005
2700,127,33443,1,0,NULL,1659017006
2701,128,33443,1,0,NULL,1659017006
2702,119,33443,1,0,NULL,1659017006
2703,129,33443,1,0,NULL,1659017007
2704,194,33443,1,0,NULL,1659017008
2705,195,33443,1,0,NULL,1659017008
2706,123,33443,1,0,NULL,1659017008
2707,189,45607,1,0,NULL,1659017532
2708,189,45658,1,0,NULL,1659019049
